Calendar Year,ACARA SML ID,Location AGE ID,School AGE ID,Rolled School ID,School Name,Suburb,State,Postcode,School Sector,School Type,Special school,Campus Type,Latitude,Longitude,ABS Remoteness Area,ABS Remoteness Area Name,Meshblock,Statistical Area 1,Statistical Area 2,Statistical Area 2 Name,Statistical Area 3,Statistical Area 3 Name,Statistical Area 4,Statistical Area 4 Name,Local Government Area,Local Government Area Name,State Electoral Division,State Electoral Division Name,Commonwealth Electoral Division,Commonwealth Electoral Division Name,school_avg,school_sim_avg,diff
2024,48892,54572.0,14572.0,48892,Christian Brothers' College,FREMANTLE,WA,6160,Catholic,Secondary,0,School Single Entity,-32.051783,115.753356,0,Major Cities,50391491400,50702116521,507021165,Fremantle,50702,Fremantle,507,Perth - South West,53430,Fremantle,52205,Fremantle (South Metropolitan),508,Fremantle,562.5,578.6,-16.100000000000023
2024,48893,40220.0,220.0,48893,St Patrick's Primary School,FREMANTLE,WA,6160,Catholic,Primary,0,School Head Campus,-32.0520073,115.75047521,0,Major Cities,50117491000,50702116514,507021165,Fremantle,50702,Fremantle,507,Perth - South West,53430,Fremantle,52205,Fremantle (South Metropolitan),508,Fremantle,438.3,445.9,-7.599999999999966
2024,48894,54537.0,14537.0,48894,Nagle Catholic College,GERALDTON,WA,6530,Catholic,Secondary,0,School Single Entity,-28.77818,114.61039,2,Outer Regional,50124770000,51104128505,511041285,Geraldton,51104,Mid West,511,Western Australia - Outback (South),53800,Greater Geraldton,52301,Geraldton (Agricultural),506,Durack,549.3,549.2,0.09999999999990905
2024,48895,40130.0,130.0,48895,Sacred Heart Catholic School,GOOMALLING,WA,6460,Catholic,Primary,0,School Single Entity,-31.30066173,116.8276451,2,Outer Regional,50126990000,50902123803,509021238,Dowerin,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,53710,Goomalling,53701,Moore (Agricultural),506,Durack,444.4,437.4,7.0
2024,48896,40104.0,104.0,48896,Mary's Mount Primary School,GOOSEBERRY HILL,WA,6076,Catholic,Primary,0,School Single Entity,-31.96134,116.0485,0,Major Cities,50162030000,50605114033,506051140,Kalamunda - Maida Vale - Gooseberry Hill,50605,Kalamunda,506,Perth - South East,54200,Kalamunda,52702,Kalamunda (East Metropolitan),509,Hasluck,443.1,461.0,-17.899999999999977
2024,48897,40216.0,216.0,48897,St Munchin's Catholic School,GOSNELLS,WA,6110,Catholic,Primary,0,School Single Entity,-32.08197,115.98734,0,Major Cities,50134610000,50604113410,506041134,Gosnells,50604,Gosnells,506,Perth - South East,53780,Gosnells,55005,Southern River (South Metropolitan),502,Burt,436.4,433.0,3.3999999999999773
2024,48898,40139.0,139.0,48898,St Anne's School,HARVEY,WA,6220,Catholic,Primary,0,School Single Entity,-33.0826342,115.8916655,1,Inner Regional,50143230000,50102101406,501021014,Harvey,50102,Bunbury,501,Bunbury,53990,Harvey,54006,Murray-Wellington (South West),507,Forrest,452.2,444.4,7.800000000000011
2024,48899,40134.0,134.0,48899,Sacred Heart Primary School,HIGHGATE,WA,6003,Catholic,Primary,0,School Single Entity,-31.937545,115.867425,0,Major Cities,50318770000,50302129618,503021296,Perth (North) - Highgate,50302,Perth City,503,Perth - Inner,58570,Vincent,54304,Perth (North Metropolitan),513,Perth,480.4,483.3,-2.900000000000034
2024,48900,40117.0,117.0,48900,Our Lady of Mount Carmel School,HILTON,WA,6163,Catholic,Primary,0,School Single Entity,-32.07277,115.78887,0,Major Cities,50391886600,50702116619,507021166,Fremantle - South,50702,Fremantle,507,Perth - South West,53430,Fremantle,52205,Fremantle (South Metropolitan),508,Fremantle,445.7,455.5,-9.800000000000011
2024,48901,40224.0,224.0,48901,St Peter's Primary School,INGLEWOOD,WA,6052,Catholic,Primary,0,School Single Entity,-31.912114,115.884573,0,Major Cities,50295592000,50302103939,503021039,Mount Lawley - Inglewood,50302,Perth City,503,Perth - Inner,57910,Stirling,53402,Maylands (East Metropolitan),513,Perth,470.3,478.2,-7.899999999999977
2024,48902,53184.0,13184.0,48902,Chisholm Catholic College,BEDFORD,WA,6052,Catholic,Secondary,0,School Single Entity,-31.910542,115.899452,0,Major Cities,50024960000,50401104516,504011045,Bayswater - Embleton - Bedford,50401,Bayswater - Bassendean,504,Perth - North East,50420,Bayswater,53402,Maylands (East Metropolitan),513,Perth,583.3,573.7,9.599999999999909
2024,48903,40159.0,159.0,48903,St Dominic's School,INNALOO,WA,6018,Catholic,Primary,0,School Single Entity,-31.89441,115.79092,0,Major Cities,50391933100,50502108821,505021088,Innaloo - Doubleview,50502,Stirling,505,Perth - North West,57910,Stirling,54804,Scarborough (North Metropolitan),505,Curtin,460.9,466.1,-5.2000000000000455
2024,48904,40158.0,158.0,48904,St Denis School,JOONDANNA,WA,6060,Catholic,Primary,0,School Single Entity,-31.90979,115.8438,0,Major Cities,50281890000,50502109522,505021095,Tuart Hill - Joondanna,50502,Stirling,505,Perth - North West,57910,Stirling,50304,Balcatta (North Metropolitan),513,Perth,465.5,475.8,-10.300000000000011
2024,48905,40208.0,208.0,48905,St Mary's Primary School,KALGOORLIE,WA,6430,Catholic,Primary,0,School Single Entity,-30.74366,121.47213,2,Outer Regional,50169530000,51103127909,511031279,Kalgoorlie,51103,Goldfields,511,Western Australia - Outback (South),54280,Kalgoorlie-Boulder,52803,Kalgoorlie (Mining and Pastoral),511,O'Connor,451.2,447.1,4.099999999999966
2024,48906,40113.0,113.0,48906,Our Lady of Good Counsel School,KARRINYUP,WA,6018,Catholic,Primary,0,School Single Entity,-31.881014596375238,115.77794447354123,0,Major Cities,50286370000,50502108913,505021089,Karrinyup - Gwelup - Carine,50502,Stirling,505,Perth - North West,57910,Stirling,54804,Scarborough (North Metropolitan),505,Curtin,478.3,473.9,4.400000000000034
2024,48907,42162.0,2162.0,48907,St Patrick's School,KATANNING,WA,6317,Catholic,Primary,0,School Single Entity,-33.6890793760319,117.549221283745,2,Outer Regional,50174080000,50901123003,509011230,Katanning,50901,Albany,509,Western Australia - Wheat Belt,54340,Katanning,54701,Roe (Agricultural),511,O'Connor,412.0,419.3,-7.300000000000011
2024,48908,40146.0,146.0,48908,St Bernard's School,KOJONUP,WA,6395,Catholic,Primary,0,School Single Entity,-33.827069,117.161356,2,Outer Regional,50176120000,50901123109,509011231,Kojonup,50901,Albany,509,Western Australia - Wheat Belt,54550,Kojonup,54701,Roe (Agricultural),511,O'Connor,434.0,431.7,2.3000000000000114
2024,48909,40175.0,175.0,48909,St Joseph's School,KUNUNURRA,WA,6743,Catholic,Primary,0,School Single Entity,-15.77161999,128.7393033,4,Very Remote,50353373000,51001126517,510011265,Kununurra,51001,Kimberley,510,Western Australia - Outback (North),59340,Wyndham-East Kimberley,52903,Kimberley (Mining and Pastoral),506,Durack,375.5,367.6,7.899999999999977
2024,48910,55659.0,15659.0,48910,St Clare's School,LATHLAIN,WA,6100,Catholic,Secondary,1,School Single Entity,-31.971086,115.908448,0,Major Cities,50315623000,50602112313,506021123,Victoria Park - Lathlain - Burswood,50602,Belmont - Victoria Park,506,Perth - South East,58510,Victoria Park,55405,Victoria Park (South Metropolitan),514,Swan,551.6666666666666,550.0,1.6666666666666288
2024,48911,52856.0,12856.0,48911,Aranmore Catholic College,LEEDERVILLE,WA,6007,Catholic,Secondary,0,School Single Entity,-31.927357,115.842878,0,Major Cities,50316600000,50302103828,503021038,Mount Hawthorn - Leederville,50302,Perth City,503,Perth - Inner,58570,Vincent,54304,Perth (North Metropolitan),513,Perth,523.8,535.0,-11.200000000000045
2024,48912,40105.0,105.0,48912,Mazenod College,LESMURDIE,WA,6076,Catholic,Secondary,0,School Single Entity,-32.0067,116.039,0,Major Cities,50161610000,50605114120,506051141,Lesmurdie - Bickley - Carmel,50605,Kalamunda,506,Perth - South East,54200,Kalamunda,52702,Kalamunda (East Metropolitan),509,Hasluck,551.4,562.7,-11.300000000000068
2024,48913,55269.0,15269.0,48913,St Brigid's College,LESMURDIE,WA,6076,Independent,Combined,0,School Single Entity,-31.9966,116.052,0,Major Cities,50163530000,50605114127,506051141,Lesmurdie - Bickley - Carmel,50605,Kalamunda,506,Perth - South East,54200,Kalamunda,52702,Kalamunda (East Metropolitan),509,Hasluck,506.1,508.6,-2.5
2024,48914,56459.0,16459.0,48914,Christ the King Catholic School,BROOME,WA,6725,Catholic,Combined,0,School Single Entity,-16.51527013,122.8943383,4,Very Remote,50396840000,51001126607,510011266,Roebuck,51001,Kimberley,510,Western Australia - Outback (North),50980,Broome,52903,Kimberley (Mining and Pastoral),506,Durack,,,
2024,48915,40095.0,95.0,48915,Kearnan College,MANJIMUP,WA,6258,Catholic,Combined,0,School Single Entity,-34.2415,116.141817,2,Outer Regional,50391908400,50103101913,501031019,Manjimup,50103,Manjimup,501,Bunbury,55180,Manjimup,55706,Warren-Blackwood (South West),511,O'Connor,488.8,490.0,-1.1999999999999886
2024,48916,55657.0,15657.0,48916,Aquinas College,SALTER POINT,WA,6152,Catholic,Combined,0,School Single Entity,-32.024,115.865,0,Major Cities,50266310000,50607114629,506071146,Manning - Waterford,50607,South Perth,506,Perth - South East,57840,South Perth,54905,South Perth (South Metropolitan),514,Swan,521.55,534.25,-12.700000000000045
2024,48917,52854.0,12854.0,48917,Sacred Heart College,SORRENTO,WA,6020,Catholic,Secondary,0,School Single Entity,-31.82737,115.74657,0,Major Cities,50153270000,50501108222,505011082,Sorrento - Marmion,50501,Joondalup,505,Perth - North West,54170,Joondalup,51304,Carine (North Metropolitan),510,Moore,586.3,592.7,-6.400000000000091
2024,48918,40230.0,230.0,48918,St Vincent's School,PARMELIA,WA,6167,Catholic,Primary,0,School Single Entity,-32.252754,115.826044,0,Major Cities,50180303000,50703117407,507031174,Parmelia - Orelia,50703,Kwinana,507,Perth - South West,54830,Kwinana,53105,Kwinana (South Metropolitan),501,Brand,445.1,451.9,-6.7999999999999545
2024,48919,40210.0,210.0,48919,St Mary's School,MERREDIN,WA,6415,Catholic,Primary,0,School Single Entity,-31.4941,118.276,2,Outer Regional,50215030000,50902124006,509021240,Merredin,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,55460,Merredin,51401,Central Wheatbelt (Agricultural),511,O'Connor,469.2,452.7,16.5
2024,48920,40153.0,153.0,48920,St Brigid's Primary School,MIDDLE SWAN,WA,6056,Catholic,Primary,0,School Single Entity,-31.87564,116.01435,0,Major Cities,50306880000,50403106509,504031065,Middle Swan - Herne Hill,50403,Swan,504,Perth - North East,58050,Swan,53502,Midland (East Metropolitan),509,Hasluck,446.6,447.9,-1.2999999999999545
2024,48921,40141.0,141.0,48921,St Anthony's School,GREENMOUNT,WA,6056,Catholic,Primary,0,School Single Entity,-31.896702,116.043407,0,Major Cities,50223220000,50402105423,504021054,Swan View - Greenmount - Midvale,50402,Mundaring,504,Perth - North East,56090,Mundaring,53502,Midland (East Metropolitan),509,Hasluck,438.2,445.4,-7.199999999999989
2024,48922,40187.0,187.0,48922,St Joseph's School,MOORA,WA,6510,Catholic,Primary,0,School Single Entity,-30.64025,116.00165,2,Outer Regional,50215760000,50902124105,509021241,Moora,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,55600,Moora,53701,Moore (Agricultural),506,Durack,408.7,403.0,5.699999999999989
2024,48923,40090.0,90.0,48923,Infant Jesus School,MORLEY,WA,6062,Catholic,Primary,0,School Single Entity,-31.893114,115.888959,0,Major Cities,50023410000,50401104708,504011047,Morley,50401,Bayswater - Bassendean,504,Perth - North East,50420,Bayswater,53902,Mount Lawley (East Metropolitan),513,Perth,456.9,466.5,-9.600000000000023
2024,48924,55297.0,15297.0,48924,Iona Presentation College,MOSMAN PARK,WA,6012,Catholic,Secondary,0,School Head Campus,-32.00851,115.76777,0,Major Cities,50217000000,50301103417,503011034,Mosman Park - Peppermint Grove,50301,Cottesloe - Claremont,503,Perth - Inner,55740,Mosman Park,51804,Cottesloe (North Metropolitan),505,Curtin,522.6,538.9,-16.299999999999955
2024,48925,40222.0,222.0,48925,St Paul's Primary School,MOUNT LAWLEY,WA,6050,Catholic,Primary,0,School Single Entity,-31.92544651,115.8639817,0,Major Cities,50294200000,50502109706,505021097,Yokine - Coolbinia - Menora,50502,Stirling,505,Perth - North West,57910,Stirling,53902,Mount Lawley (East Metropolitan),513,Perth,485.1,484.9,0.20000000000004547
2024,48926,40118.0,118.0,48926,Our Lady of Mount Carmel School,MULLEWA,WA,6630,Catholic,Primary,0,School Single Entity,-28.53894,115.5169,3,Remote,50392039900,51104129207,511041292,Northampton - Mullewa - Greenough,51104,Mid West,511,Western Australia - Outback (South),53800,Greater Geraldton,53701,Moore (Agricultural),506,Durack,399.2,396.0,3.1999999999999886
2024,48927,40135.0,135.0,48927,Sacred Heart School,MUNDARING,WA,6073,Catholic,Primary,0,School Single Entity,-31.907043,116.166308,0,Major Cities,50224510000,50402105305,504021053,Mundaring,50402,Mundaring,504,Perth - North East,56090,Mundaring,52702,Kalamunda (East Metropolitan),509,Hasluck,438.8,446.3,-7.5
2024,48928,40212.0,212.0,48928,St Matthew's School,NARROGIN,WA,6312,Catholic,Primary,0,School Single Entity,-32.935729,117.174598,2,Outer Regional,50229880000,50903124902,509031249,Narrogin,50903,Wheat Belt - South,509,Western Australia - Wheat Belt,56460,Narrogin,54701,Roe (Agricultural),511,O'Connor,423.6,436.9,-13.299999999999955
2024,48929,57651.0,17651.0,48929,Loreto Nedlands,NEDLANDS,WA,6009,Catholic,Primary,0,School Single Entity,-31.98447,115.80553,0,Major Cities,50232290000,50301103515,503011035,Nedlands - Dalkeith - Crawley,50301,Cottesloe - Claremont,503,Perth - Inner,56580,Nedlands,54104,Nedlands (North Metropolitan),505,Curtin,,,
2024,48930,40116.0,116.0,48930,Our Lady of Lourdes School,NOLLAMARA,WA,6061,Catholic,Primary,0,School Single Entity,-31.88783,115.84886,0,Major Cities,50274290000,50502109006,505021090,Nollamara - Westminster,50502,Stirling,505,Perth - North West,57910,Stirling,53802,Morley (East Metropolitan),504,Cowan,445.1,457.6,-12.5
2024,48931,40189.0,189.0,48931,St Joseph's School,NORTHAM,WA,6401,Catholic,Primary,0,School Head Campus,-31.657895,116.678753,1,Inner Regional,50234360000,50902124312,509021243,Northam,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,56730,Northam,51401,Central Wheatbelt (Agricultural),506,Durack,486.35,491.35,-5.0
2024,48932,40211.0,211.0,48932,St Mary's School,NORTHAMPTON,WA,6535,Catholic,Primary,0,School Single Entity,-28.35014504,114.6289296,2,Outer Regional,50236600000,51104129213,511041292,Northampton - Mullewa - Greenough,51104,Mid West,511,Western Australia - Outback (South),56790,Northampton,53701,Moore (Agricultural),506,Durack,440.2,432.22222222222223,7.97777777777776
2024,48933,40114.0,114.0,48933,Our Lady of Grace School,NORTH BEACH,WA,6020,Catholic,Primary,0,School Single Entity,-31.86350265,115.7587031,0,Major Cities,50289120000,50502109416,505021094,Trigg - North Beach - Watermans Bay,50502,Stirling,505,Perth - North West,57910,Stirling,54804,Scarborough (North Metropolitan),510,Moore,458.2,469.4,-11.199999999999989
2024,48934,40112.0,112.0,48934,Our Lady of Fatima School,PALMYRA,WA,6157,Catholic,Primary,0,School Single Entity,-32.03876,115.78693,0,Major Cities,50202250000,50704117730,507041177,Bicton - Palmyra,50704,Melville,507,Perth - South West,55320,Melville,50805,Bicton (South Metropolitan),508,Fremantle,456.8,474.8,-18.0
2024,48935,40190.0,190.0,48935,St Joseph's School,PEMBERTON,WA,6260,Catholic,Primary,0,School Single Entity,-34.44614,116.03516,2,Outer Regional,50391790800,50103102011,501031020,Pemberton,50103,Manjimup,501,Bunbury,55180,Manjimup,55706,Warren-Blackwood (South West),511,O'Connor,370.6,379.8,-9.199999999999989
2024,48936,40106.0,106.0,48936,Mercedes College,PERTH,WA,6000,Independent,Secondary,0,School Single Entity,-31.9554,115.866,0,Major Cities,50357440000,50302129729,503021297,Perth (West) - Northbridge,50302,Perth City,503,Perth - Inner,57080,Perth,54304,Perth (North Metropolitan),513,Perth,587.6,592.7,-5.100000000000023
2024,48937,54575.0,14575.0,48937,Trinity College,EAST PERTH,WA,6004,Catholic,Combined,0,School Single Entity,-31.95961333,115.8825934,0,Major Cities,50391460700,50302129508,503021295,East Perth,50302,Perth City,503,Perth - Inner,57080,Perth,54304,Perth (North Metropolitan),513,Perth,554.6666666666666,562.6,-7.933333333333394
2024,48938,40157.0,157.0,48938,St Columba's Catholic Primary School,SOUTH PERTH,WA,6151,Catholic,Primary,0,School Single Entity,-31.97905832,115.8553715,0,Major Cities,50265310000,50607114702,506071147,South Perth - Kensington,50607,South Perth,506,Perth - South East,57840,South Perth,54905,South Perth (South Metropolitan),514,Swan,484.4,487.7,-3.3000000000000114
2024,48939,40176.0,176.0,48939,St Joseph's Catholic Primary School,PINJARRA,WA,6208,Catholic,Primary,0,School Single Entity,-32.63045299,115.8735342,0,Major Cities,50227030000,50201102916,502011029,Pinjarra,50201,Mandurah,502,Mandurah,56230,Murray,54006,Murray-Wellington (South West),503,Canning,420.1,426.8,-6.699999999999989
2024,48940,40154.0,154.0,48940,St Cecilia's Catholic Primary School,PORT HEDLAND,WA,6721,Catholic,Primary,0,School Single Entity,-20.30926,118.60254,3,Remote,50241710000,51002126903,510021269,Port Hedland,51002,East Pilbara,510,Western Australia - Outback (North),57280,Port Hedland,54403,Pilbara (Mining and Pastoral),506,Durack,399.3,406.1,-6.800000000000011
2024,48941,40191.0,191.0,48941,St Joseph's School,QUEENS PARK,WA,6107,Catholic,Primary,0,School Single Entity,-32.00572428,115.9384273,0,Major Cities,50391479600,50603112740,506031127,Cannington - Queens Park,50603,Canning,506,Perth - South East,51330,Canning,51205,Cannington (South Metropolitan),514,Swan,478.8,468.4,10.400000000000034
2024,48942,40217.0,217.0,48942,St Norbert College,QUEENS PARK,WA,6107,Catholic,Secondary,0,School Single Entity,-32.00424213,115.9393521,0,Major Cities,50391479600,50603112740,506031127,Cannington - Queens Park,50603,Canning,506,Perth - South East,51330,Canning,51205,Cannington (South Metropolitan),514,Swan,581.5,568.1,13.399999999999977
2024,48943,40200.0,200.0,48943,St Maria Goretti's Catholic School,REDCLIFFE,WA,6104,Catholic,Primary,0,School Single Entity,-31.93888213,115.9438179,0,Major Cities,50027940000,50602111826,506021118,Belmont - Ascot - Redcliffe,50602,Belmont - Victoria Park,506,Perth - South East,50490,Belmont,50702,Belmont (East Metropolitan),514,Swan,439.3,455.4,-16.099999999999966
2024,48944,42157.0,2157.0,48944,Queen of Apostles School,RIVERTON,WA,6148,Catholic,Primary,0,School Single Entity,-32.03014,115.89353,0,Major Cities,50055160000,50603112901,506031129,Riverton - Shelley - Rossmoyne,50603,Canning,506,Perth - South East,51330,Canning,54505,Riverton (South Metropolitan),515,Tangney,465.9,474.2,-8.300000000000011
